,Response,Complain,Income_min_max,Num_of_Children,Purchase_bin,Spent_min_max,Mnt_Responded,Web_Visits_Range,Status_cat,Edu_cat,Age_bin,Registration_bin
1033,1,0.0,0.763609805713262,0.0,1.0,0.5190476190476191,0.0,0.0,0,4,2.0,2.0
1034,0,0.0,0.33278239548242144,1.0,0.0,0.0071428571428571435,0.0,1.0,1,4,1.0,2.0
1035,0,0.0,0.4297227783167503,2.0,0.0,0.015476190476190477,0.0,1.0,1,0,1.0,4.0
1036,0,0.0,0.3452519402912554,1.0,0.0,0.04523809523809524,0.0,1.0,3,2,1.0,3.0
1037,0,0.0,0.2373090179197201,0.0,0.0,0.01626984126984127,0.0,0.0,0,2,2.0,3.0
1038,0,0.0,0.2871787660902763,1.0,0.0,0.011507936507936509,0.0,1.0,1,4,2.0,2.0
1039,0,0.0,0.6390661167909533,0.0,1.0,0.5388888888888889,1.0,0.0,1,0,2.0,4.0
1040,0,0.0,0.5664156315862732,1.0,1.0,0.061507936507936505,0.0,0.0,2,2,2.0,4.0
1041,0,0.0,0.6306856384001616,0.0,2.0,0.6575396825396825,0.0,0.0,3,2,2.0,2.0
1042,0,0.0,0.3868002275244762,0.0,1.0,0.23650793650793653,0.0,1.0,0,4,2.0,2.0
1043,0,0.0,0.7116238602830592,0.0,1.0,0.5329365079365079,0.0,0.0,1,2,2.0,2.0
1044,0,0.0,0.10433426421794284,1.0,0.0,0.005158730158730159,0.0,1.0,1,2,1.0,1.0
1045,0,0.0,0.29177369639508666,1.0,0.0,0.013095238095238096,0.0,1.0,3,4,2.0,4.0
1046,1,0.0,0.6486943927691062,0.0,1.0,0.7091269841269842,2.0,0.0,2,2,1.0,4.0
1047,0,0.0,0.7865760261725342,0.0,1.0,0.819047619047619,3.0,0.0,3,3,1.0,4.0
1048,0,0.0,0.5707407678181404,0.0,1.0,0.38531746031746034,0.0,0.0,1,2,2.0,2.0
1049,0,0.0,0.7022653783778492,0.0,1.0,0.5746031746031746,0.0,0.0,2,4,2.0,2.0
1050,0,0.0,0.30054200376573387,2.0,0.0,0.005952380952380952,0.0,1.0,1,2,1.0,4.0
1051,0,0.0,0.7330556269524682,0.0,2.0,0.7988095238095239,0.0,0.0,3,4,2.0,3.0
1052,0,0.0,0.15951558319956421,1.0,0.0,0.005952380952380952,0.0,1.0,1,2,2.0,4.0
1054,0,0.0,0.6494784817935968,0.0,1.0,0.553968253968254,0.0,0.0,1,4,1.0,1.0
1055,0,0.0,0.49787950599397374,1.0,0.0,0.07500000000000001,0.0,0.0,3,2,2.0,4.0
1056,0,0.0,0.29022238047566445,1.0,0.0,0.009523809523809525,1.0,0.0,2,3,2.0,3.0
1057,0,0.0,0.3902401019544993,0.0,0.0,0.05317460317460317,0.0,1.0,0,2,1.0,3.0
1058,0,0.0,0.36645606821161864,1.0,0.0,0.006746031746031746,0.0,1.0,3,2,2.0,2.0
1059,0,0.0,0.43407320774295605,0.0,1.0,0.18333333333333335,0.0,1.0,3,2,2.0,3.0
1060,0,0.0,0.5079714905349975,1.0,0.0,0.062301587301587295,0.0,0.0,3,2,1.0,3.0
1061,0,0.0,0.6727397895201505,0.0,1.0,0.8103174603174603,1.0,0.0,3,2,2.0,2.0
1062,0,0.0,0.24845488555817746,1.0,0.0,0.009523809523809525,0.0,0.0,3,1,1.0,3.0
1063,0,0.0,0.24888486986193037,1.0,0.0,0.004761904761904762,0.0,1.0,1,2,1.0,1.0
1064,1,0.0,0.5224391976965654,0.0,1.0,0.22698412698412698,1.0,0.0,2,2,2.0,4.0
1065,0,0.0,0.6928057236952855,1.0,2.0,0.38253968253968257,0.0,0.0,3,2,1.0,3.0
1066,1,0.0,0.7838527922487659,1.0,1.0,0.3329365079365079,3.0,1.0,1,3,1.0,1.0
1067,0,0.0,0.319655227620789,1.0,0.0,0.02896825396825397,0.0,0.0,1,2,1.0,3.0
1068,0,0.0,0.2987546180324866,1.0,0.0,0.010317460317460317,0.0,1.0,3,3,1.0,2.0
1069,0,0.0,0.7446146167651194,0.0,1.0,0.5920634920634921,0.0,0.0,3,4,1.0,3.0
1070,0,0.0,0.6031497808304174,0.0,1.0,0.5095238095238095,0.0,0.0,3,0,1.0,1.0
1071,0,0.0,0.387103745856537,1.0,1.0,0.18333333333333335,0.0,1.0,3,0,1.0,3.0
1072,0,0.0,0.2993532236318288,1.0,0.0,0.025793650793650792,0.0,1.0,1,2,1.0,3.0
1073,0,0.0,0.25434819983902596,1.0,0.0,0.012698412698412698,0.0,1.0,1,2,2.0,3.0
1074,0,0.0,0.23953481902149976,1.0,0.0,0.001984126984126984,0.0,0.0,1,4,1.0,4.0
1075,0,0.0,0.29830777159917476,0.0,1.0,0.13412698412698412,0.0,1.0,3,2,2.0,2.0
1076,0,0.0,0.2133226386221322,1.0,0.0,0.001984126984126984,0.0,1.0,3,4,1.0,4.0
1077,0,0.0,0.16784547520167908,0.0,0.0,0.005555555555555556,0.0,0.0,2,2,3.0,4.0
1078,1,0.0,0.7326593669078331,0.0,1.0,0.46904761904761905,1.0,0.0,0,2,1.0,2.0
1079,0,0.0,0.6468985759710795,0.0,1.0,0.45396825396825397,0.0,0.0,3,2,1.0,2.0
1080,1,0.0,0.7811042651306591,1.0,1.0,0.7746031746031746,4.0,1.0,3,2,2.0,2.0
1081,0,0.0,0.4969858131273501,2.0,0.0,0.013492063492063493,0.0,1.0,1,4,2.0,3.0
1082,0,0.0,0.7613755735467028,0.0,1.0,0.46031746031746035,0.0,1.0,3,4,2.0,2.0
1083,0,0.0,0.735374169766822,0.0,2.0,0.7333333333333334,2.0,0.0,1,0,2.0,1.0
1084,0,0.0,0.635516638518797,0.0,1.0,0.6833333333333333,2.0,1.0,1,2,2.0,1.0
1085,0,0.0,0.1986778791001954,0.0,0.0,0.021825396825396824,0.0,1.0,1,2,2.0,1.0
1086,0,0.0,0.4540969865941938,1.0,0.0,0.027777777777777776,0.0,0.0,1,0,2.0,3.0
1087,1,0.0,0.35120427202556015,1.0,0.0,0.023015873015873017,0.0,1.0,1,2,1.0,4.0
1088,0,0.0,0.692797292630506,0.0,1.0,0.3111111111111111,1.0,0.0,0,0,2.0,2.0
1089,0,0.0,0.4688682120878226,1.0,0.0,0.0373015873015873,1.0,1.0,1,2,2.0,2.0
1090,0,0.0,0.6993566610289326,0.0,1.0,0.3900793650793651,0.0,0.0,1,4,1.0,4.0
1091,0,0.0,0.38238234958003464,1.0,0.0,0.003968253968253968,0.0,0.0,3,2,1.0,3.0
1092,0,0.0,0.3589271273635533,1.0,0.0,0.03134920634920635,0.0,1.0,2,2,1.0,4.0
1093,0,0.0,0.4485746391636419,1.0,0.0,0.010714285714285714,0.0,0.0,3,3,2.0,3.0
1094,0,0.0,0.7243884923591745,0.0,1.0,0.4773809523809524,0.0,0.0,1,0,3.0,3.0
1095,0,0.0,0.8052761278533953,0.0,1.0,1.0,1.0,0.0,2,3,1.0,4.0
1096,0,0.0,0.7254339443918286,0.0,1.0,0.4714285714285714,1.0,0.0,1,2,2.0,4.0
1097,1,0.0,0.42221069959824387,2.0,0.0,0.05634920634920635,0.0,1.0,3,2,1.0,4.0
1098,0,0.0,0.22934166170312237,1.0,0.0,0.007539682539682541,0.0,0.0,2,2,1.0,3.0
1099,0,0.0,0.2963854888294559,1.0,0.0,0.012698412698412698,0.0,1.0,2,2,1.0,1.0
1100,0,0.0,0.5082834399318378,2.0,0.0,0.023015873015873017,0.0,0.0,0,4,1.0,3.0
1101,1,0.0,0.8056892500275893,0.0,1.0,0.703968253968254,1.0,0.0,0,4,1.0,2.0
1102,0,0.0,0.2829969579596599,1.0,0.0,0.011507936507936509,0.0,1.0,1,2,1.0,3.0
1103,0,0.0,0.4596024718951867,1.0,0.0,0.013492063492063493,0.0,0.0,0,2,2.0,4.0
1104,1,0.0,0.7109999614893785,0.0,1.0,0.553968253968254,0.0,0.0,1,2,2.0,1.0
1105,0,0.0,0.2695831338955255,1.0,0.0,0.012698412698412698,0.0,1.0,1,3,1.0,2.0
1106,0,0.0,0.2440538697432949,1.0,0.0,0.0071428571428571435,0.0,1.0,2,2,1.0,2.0
1107,0,0.0,0.7204174608480448,0.0,2.0,0.6186507936507937,0.0,0.0,3,3,2.0,1.0
1108,1,0.0,0.6755473340917134,0.0,1.0,0.748015873015873,0.0,0.0,1,3,1.0,1.0
1109,0,0.0,0.5735988987783803,0.0,1.0,0.7111111111111111,1.0,0.0,2,4,1.0,1.0
1110,0,0.0,0.4063518667480636,0.0,0.0,0.05396825396825397,0.0,1.0,2,2,1.0,4.0
1111,0,0.0,0.6388047537827897,0.0,2.0,0.5964285714285714,0.0,0.0,2,3,1.0,2.0
1112,0,0.0,0.3252028682456793,1.0,0.0,0.009126984126984128,1.0,1.0,2,2,2.0,3.0
1113,0,0.0,0.34715736093141525,1.0,0.0,0.02896825396825397,0.0,1.0,3,0,1.0,3.0
1114,0,0.0,0.7366978469371985,0.0,1.0,0.42103174603174603,0.0,0.0,1,0,2.0,3.0
1115,0,0.0,0.6448751204240071,0.0,2.0,0.305952380952381,0.0,0.0,3,2,2.0,3.0
1116,1,0.0,0.3691178295361801,0.0,1.0,0.6226190476190476,0.0,0.0,3,2,2.0,2.0
1117,0,0.0,0.6082337128924369,1.0,1.0,0.0976190476190476,0.0,0.0,1,2,2.0,4.0
1118,1,0.0,0.5694979423081986,0.0,2.0,0.6186507936507937,1.0,0.0,4,3,3.0,3.0
1119,0,0.0,0.6202732733975179,0.0,1.0,0.430952380952381,0.0,0.0,3,2,2.0,4.0
1120,0,0.0,0.6045914929077065,0.0,2.0,0.40793650793650793,0.0,0.0,1,3,3.0,3.0
1121,1,0.0,0.7507355697950135,0.0,1.0,0.7595238095238095,2.0,0.0,1,4,1.0,3.0
1122,0,0.0,0.7204174608480448,0.0,2.0,0.6186507936507937,0.0,0.0,3,3,2.0,1.0
1123,0,0.0,0.3101112622904306,0.0,1.0,0.1761904761904762,0.0,1.0,2,2,1.0,2.0
1124,0,0.0,0.08871993224636716,2.0,0.0,0.01746031746031746,1.0,3.0,1,4,3.0,4.0
1125,0,0.0,0.1607212254630282,0.0,0.0,0.027777777777777776,0.0,1.0,1,1,1.0,2.0
1126,1,0.0,0.674729520808105,1.0,1.0,0.4515873015873016,0.0,0.0,2,3,2.0,1.0
1127,0,0.0,0.23311877872432424,1.0,0.0,0.003968253968253968,0.0,1.0,3,2,1.0,2.0
1128,1,0.0,0.8088761925142284,0.0,2.0,0.582936507936508,2.0,0.0,2,2,1.0,2.0
1129,0,0.0,0.7258470665660226,0.0,1.0,0.45714285714285713,0.0,0.0,2,2,1.0,3.0
1130,0,0.0,0.29732133701997693,0.0,0.0,0.02976190476190476,0.0,1.0,1,0,1.0,3.0
1131,0,0.0,0.7166319127620635,0.0,1.0,0.5912698412698413,1.0,0.0,1,2,2.0,4.0
1132,0,0.0,0.2896322059411016,1.0,0.0,0.005952380952380952,0.0,1.0,3,2,1.0,4.0
1133,0,0.0,0.2289454016584873,1.0,0.0,0.0031746031746031746,0.0,1.0,3,2,1.0,2.0
1134,0,0.0,0.4419886625347305,1.0,1.0,0.2857142857142857,0.0,0.0,1,2,2.0,3.0
1135,0,0.0,0.2465410338532381,1.0,0.0,0.007539682539682541,0.0,1.0,2,1,1.0,2.0
1136,0,0.0,0.4290567241991723,2.0,0.0,0.01626984126984127,2.0,1.0,3,4,2.0,4.0
1137,0,0.0,0.7648576033006234,0.0,1.0,0.775,1.0,0.0,1,4,1.0,4.0
1138,0,0.0,0.3868929692370503,1.0,0.0,0.005952380952380952,0.0,1.0,1,4,1.0,2.0
1139,0,0.0,0.333979606681106,1.0,0.0,0.005952380952380952,0.0,1.0,2,2,1.0,4.0
1140,0,0.0,0.4105083816843416,1.0,0.0,0.029365079365079365,0.0,1.0,1,3,1.0,2.0
1141,0,0.0,0.2276217244881108,0.0,0.0,0.038492063492063494,0.0,0.0,4,1,2.0,4.0
1142,0,0.0,0.5358698838902588,0.0,2.0,0.32063492063492066,1.0,0.0,2,2,1.0,4.0
1143,0,0.0,0.45580006167964643,1.0,0.0,0.04404761904761905,0.0,0.0,3,4,1.0,4.0
1144,0,0.0,0.4977446089575022,2.0,0.0,0.014682539682539682,0.0,0.0,4,2,2.0,2.0
1145,0,0.0,0.649967483550806,0.0,1.0,0.6222222222222222,0.0,0.0,2,3,2.0,2.0
1146,1,0.0,0.3241236919539073,1.0,0.0,0.023015873015873017,1.0,1.0,1,4,1.0,3.0
1147,0,0.0,0.7026700694872636,0.0,2.0,0.3964285714285714,1.0,0.0,3,2,2.0,4.0
1148,0,0.0,0.4297902268349861,3.0,0.0,0.004365079365079365,0.0,1.0,0,2,2.0,4.0
1149,0,0.0,0.5956714263710289,0.0,1.0,0.4527777777777778,0.0,0.0,3,2,2.0,3.0
1150,0,0.0,0.2278325011075975,0.0,0.0,0.01746031746031746,0.0,1.0,2,2,1.0,4.0
1151,0,0.0,0.31922697890364704,1.0,0.0,0.024603174603174603,0.0,1.0,1,4,1.0,1.0
1152,0,0.0,0.432218373491473,1.0,0.0,0.08611111111111111,0.0,1.0,0,3,2.0,4.0
1153,1,0.0,0.7629690447900224,0.0,0.0,0.6329365079365079,0.0,0.0,4,2,2.0,4.0
1154,0,0.0,0.3216786831678614,0.0,0.0,0.004365079365079365,0.0,0.0,2,2,2.0,4.0
1155,1,0.0,0.7421527458495146,0.0,1.0,0.928968253968254,3.0,0.0,1,3,1.0,2.0
1156,0,0.0,0.6655733844576022,0.0,1.0,0.6253968253968254,0.0,0.0,1,2,1.0,2.0
1157,1,0.0,0.8578691099477199,0.0,2.0,0.7682539682539683,3.0,0.0,3,2,1.0,3.0
1158,0,0.0,0.6733046708603748,0.0,1.0,0.7396825396825397,0.0,0.0,1,2,1.0,1.0
1159,1,0.0,0.25795669556463846,1.0,0.0,0.011507936507936509,0.0,1.0,1,2,2.0,2.0
1160,0,0.0,0.23750293240964787,0.0,0.0,0.005952380952380952,0.0,1.0,0,2,2.0,3.0
1161,0,0.0,0.6819043569354327,0.0,2.0,0.6813492063492064,1.0,1.0,3,2,2.0,2.0
1162,0,0.0,0.4637252625723468,1.0,1.0,0.125,1.0,1.0,3,2,2.0,4.0
1163,0,0.0,0.6757581107112002,0.0,2.0,0.4107142857142857,0.0,0.0,3,2,2.0,1.0
1164,0,0.0,0.8018025291642543,0.0,2.0,0.9313492063492064,1.0,0.0,1,3,2.0,1.0
1165,0,0.0,0.3704355307875278,1.0,0.0,0.015476190476190477,1.0,0.0,2,2,1.0,4.0
1166,0,0.0,0.490578203894954,0.0,1.0,0.10833333333333334,0.0,1.0,1,4,3.0,3.0
1167,1,1.0,0.7430464387161383,0.0,2.0,0.5396825396825397,2.0,1.0,2,0,0.0,1.0
1168,1,0.0,0.7029314324954271,0.0,1.0,0.5273809523809524,1.0,0.0,2,2,2.0,3.0
1169,0,0.0,0.7139255409678541,1.0,1.0,0.34246031746031746,0.0,0.0,0,2,2.0,4.0
1170,0,0.0,0.23904581726429058,0.0,0.0,0.049206349206349205,0.0,1.0,2,2,2.0,2.0
1171,0,0.0,0.44752411466665104,0.0,2.0,0.6373015873015873,2.0,0.0,1,2,1.0,2.0
1172,0,0.0,0.683042550680661,0.0,1.0,0.5329365079365079,0.0,0.0,3,4,3.0,4.0
1173,0,0.0,0.31892172498497523,1.0,0.0,0.01984126984126984,0.0,1.0,0,2,1.0,3.0
1174,0,0.0,0.3809069132436277,1.0,0.0,0.020634920634920634,0.0,1.0,2,4,2.0,3.0
1175,0,0.0,0.5355495034286389,1.0,0.0,0.05357142857142857,0.0,0.0,1,3,2.0,2.0
1176,0,0.0,0.2683521984377231,1.0,0.0,0.004761904761904762,0.0,1.0,2,2,2.0,4.0
1177,0,0.0,0.2984426686356462,3.0,0.0,0.0031746031746031746,0.0,1.0,2,3,2.0,3.0
1178,1,0.0,0.7220193631561439,0.0,1.0,0.5595238095238095,2.0,0.0,1,2,3.0,3.0
1179,1,0.0,0.5849808362306628,0.0,1.0,0.6813492063492064,1.0,0.0,2,2,1.0,3.0
1180,0,0.0,0.7479954737416863,0.0,1.0,0.6226190476190476,1.0,0.0,3,2,2.0,2.0
1181,0,0.0,0.3313069591460145,1.0,0.0,0.00992063492063492,0.0,1.0,1,2,1.0,3.0
1182,0,0.0,0.7411578802055374,1.0,2.0,0.6968253968253968,1.0,0.0,3,2,1.0,4.0
1183,0,0.0,0.2508830322146644,1.0,0.0,0.02976190476190476,1.0,1.0,3,1,1.0,1.0
1185,0,0.0,0.5947271471157284,1.0,1.0,0.373015873015873,0.0,0.0,1,2,1.0,3.0
1186,0,0.0,0.6240166661596019,1.0,1.0,0.08809523809523809,0.0,0.0,1,2,2.0,4.0
1187,0,0.0,0.5359373324084945,1.0,1.0,0.15476190476190477,0.0,1.0,1,2,2.0,4.0
1188,0,0.0,0.6534916686286238,0.0,1.0,0.3873015873015873,1.0,0.0,1,0,2.0,2.0
1189,0,0.0,0.776045626262978,0.0,2.0,0.513095238095238,2.0,0.0,1,4,1.0,2.0
1190,0,0.0,0.4364423369459867,1.0,0.0,0.07063492063492063,0.0,0.0,1,0,2.0,3.0
1191,0,0.0,0.5355495034286389,1.0,0.0,0.05357142857142857,0.0,0.0,1,3,2.0,2.0
1192,0,0.0,0.21726837693892348,1.0,0.0,0.015873015873015872,0.0,1.0,1,2,1.0,1.0
1193,0,0.0,0.5856637524777998,0.0,2.0,0.528968253968254,0.0,1.0,1,2,2.0,1.0
1194,0,0.0,0.6261244323544691,1.0,2.0,0.3142857142857143,0.0,0.0,1,4,1.0,1.0
1195,0,0.0,0.6392937555399989,0.0,1.0,0.4734126984126984,0.0,0.0,1,2,1.0,2.0
1196,1,0.0,0.70352160702999,0.0,1.0,0.6869047619047619,1.0,0.0,1,2,3.0,4.0
1197,0,0.0,0.6603629864238907,0.0,2.0,0.7138888888888889,2.0,0.0,3,3,1.0,3.0
1198,0,0.0,0.7144482669841812,1.0,1.0,0.3123015873015873,0.0,0.0,0,2,2.0,4.0
1199,0,0.0,0.4354980576906862,2.0,0.0,0.0071428571428571435,0.0,0.0,4,0,2.0,3.0
1200,0,0.0,0.4823157604110749,0.0,1.0,0.1007936507936508,1.0,0.0,1,2,2.0,3.0
1201,1,0.0,0.732566625195259,0.0,1.0,0.5976190476190476,0.0,1.0,2,2,2.0,1.0
1202,1,0.0,0.8275183944515059,0.0,1.0,0.8087301587301587,2.0,0.0,1,4,1.0,2.0
1203,1,0.0,0.6310144499265609,0.0,1.0,0.6075396825396826,2.0,0.0,1,4,2.0,3.0
1204,0,0.0,0.7124838288905649,0.0,1.0,0.4396825396825397,0.0,0.0,3,4,1.0,4.0
1205,0,0.0,0.32820432730717003,1.0,0.0,0.03888888888888889,0.0,1.0,3,3,2.0,1.0
1206,0,0.0,0.7224324853303378,0.0,1.0,0.6634920634920635,3.0,0.0,3,2,2.0,3.0
1207,0,0.0,0.6363007275432876,0.0,1.0,0.3821428571428572,0.0,0.0,2,2,1.0,1.0
1208,0,0.0,0.5621242196135237,0.0,1.0,0.18174603174603177,0.0,0.0,2,4,2.0,3.0
1209,0,0.0,0.47656577423147733,1.0,1.0,0.0738095238095238,0.0,0.0,1,4,1.0,4.0
1210,0,0.0,0.6735323096094205,0.0,1.0,0.40555555555555556,0.0,0.0,0,3,1.0,4.0
1211,0,0.0,0.32124869886410856,1.0,0.0,0.02619047619047619,0.0,1.0,1,2,1.0,4.0
1212,0,0.0,0.27927042732713486,0.0,0.0,0.015079365079365078,0.0,1.0,1,1,2.0,4.0
1213,1,0.0,0.6640895170564157,0.0,1.0,0.596031746031746,0.0,0.0,2,2,2.0,3.0
1214,0,0.0,0.824001522728595,0.0,2.0,0.8222222222222222,0.0,1.0,2,3,0.0,1.0
1215,0,0.0,0.7121550173641658,0.0,1.0,0.540079365079365,1.0,0.0,1,2,1.0,4.0
1216,0,0.0,0.7857750750184846,0.0,1.0,0.6420634920634921,0.0,0.0,3,2,1.0,4.0
1218,1,0.0,0.6853358003006764,0.0,1.0,0.7154761904761905,2.0,0.0,2,4,1.0,2.0
1219,0,0.0,0.8244315070323478,0.0,2.0,0.7103174603174603,3.0,0.0,1,2,1.0,4.0
1220,0,0.0,0.6029137110165923,0.0,1.0,0.4281746031746032,0.0,0.0,3,3,2.0,3.0
1221,0,0.0,0.4640310444450994,0.0,1.0,0.3888888888888889,0.0,0.0,3,3,1.0,3.0
1222,0,0.0,0.751157123033987,0.0,1.0,0.4734126984126984,0.0,0.0,1,2,1.0,4.0
1223,0,0.0,0.6580022882856396,0.0,1.0,0.2861111111111111,0.0,0.0,2,2,1.0,4.0
1224,0,0.0,0.6975692752956852,0.0,1.0,0.5103174603174603,0.0,0.0,3,4,2.0,3.0
1225,0,0.0,0.3198866537271214,1.0,0.0,0.014285714285714287,0.0,1.0,1,3,1.0,4.0
1226,0,0.0,0.415229777960844,1.0,1.0,0.11746031746031746,0.0,0.0,1,2,2.0,4.0
1227,0,0.0,0.45932424675746425,0.0,0.0,0.048412698412698414,0.0,0.0,1,3,2.0,4.0
1228,0,0.0,0.4524444978974179,0.0,1.0,0.26785714285714285,0.0,1.0,2,2,0.0,1.0
1229,0,0.0,0.7509632085440593,1.0,1.0,0.4888888888888889,0.0,0.0,2,2,1.0,2.0
1230,0,0.0,0.8077632919633385,0.0,1.0,0.6666666666666666,1.0,0.0,2,4,2.0,4.0
1231,0,0.0,0.6269433031868404,2.0,0.0,0.056746031746031746,0.0,1.0,1,2,2.0,4.0
1232,0,1.0,0.6061765330862466,0.0,2.0,0.35753968253968255,0.0,0.0,1,2,1.0,4.0
1233,1,0.0,0.3077421330874,1.0,0.0,0.03214285714285714,1.0,1.0,2,4,1.0,2.0
1234,1,0.0,0.42349170081945864,0.0,1.0,0.45515873015873015,1.0,0.0,0,0,2.0,1.0
1235,0,0.0,0.5328852869583269,1.0,2.0,0.42023809523809524,0.0,0.0,4,2,1.0,3.0
1236,0,0.0,0.42054977983668856,0.0,1.0,0.10357142857142856,0.0,0.0,4,3,2.0,3.0
1237,0,0.0,0.40481741295820034,1.0,1.0,0.09126984126984128,0.0,1.0,1,2,2.0,2.0
1238,0,0.0,0.46069007925173816,0.0,1.0,0.27261904761904765,0.0,0.0,2,2,1.0,2.0
1239,0,0.0,0.32763944596694566,1.0,0.0,0.015476190476190477,0.0,1.0,0,2,2.0,2.0
1240,0,0.0,0.23011731966283344,0.0,0.0,0.062301587301587295,0.0,1.0,1,2,2.0,2.0
1241,0,0.0,0.2252357331555212,1.0,0.0,0.00873015873015873,0.0,1.0,3,4,1.0,3.0
1242,0,0.0,0.3631426597532875,1.0,0.0,0.013888888888888888,0.0,0.0,3,4,1.0,2.0
1243,0,0.0,0.4187623941034413,1.0,0.0,0.023809523809523808,0.0,1.0,1,2,2.0,4.0
1244,0,0.0,0.7039347292041839,0.0,1.0,0.8523809523809524,1.0,0.0,1,2,2.0,1.0
1245,0,0.0,0.47118675490217643,0.0,1.0,0.08095238095238094,0.0,1.0,1,4,3.0,2.0
1246,0,0.0,0.7129643995829947,0.0,2.0,0.5198412698412699,0.0,0.0,2,0,1.0,2.0
1247,1,0.0,0.4253554867609856,0.0,0.0,0.05555555555555555,0.0,1.0,2,4,3.0,4.0
1248,0,0.0,0.6603461242943317,0.0,2.0,0.2857142857142857,0.0,0.0,1,2,2.0,4.0
1249,0,0.0,0.699508420194963,0.0,1.0,0.4365079365079365,0.0,0.0,3,3,3.0,3.0
1250,0,0.0,0.38455756429313753,3.0,0.0,0.004761904761904762,0.0,1.0,2,4,2.0,3.0
1251,0,0.0,0.35503197543543885,1.0,0.0,0.022222222222222223,0.0,0.0,3,2,1.0,4.0
1252,1,0.0,0.3786104924120228,0.0,1.0,0.6436507936507937,1.0,0.0,1,2,1.0,3.0
1253,0,0.0,0.6931851216103616,0.0,1.0,0.44801587301587303,0.0,0.0,1,2,2.0,4.0
1255,0,0.0,0.6390661167909533,0.0,1.0,0.5388888888888889,1.0,0.0,1,0,2.0,4.0
1256,1,0.0,0.6237637342162179,0.0,1.0,0.6150793650793651,1.0,0.0,1,2,1.0,1.0
1257,0,0.0,0.2777781288611689,1.0,0.0,0.016666666666666666,0.0,1.0,1,3,1.0,3.0
1258,0,0.0,0.5597700386109905,1.0,0.0,0.02261904761904762,0.0,1.0,1,2,1.0,1.0
1259,0,0.0,0.3929127494895908,1.0,0.0,0.01984126984126984,0.0,1.0,3,2,2.0,2.0
1260,0,0.0,0.33309434487926176,3.0,0.0,0.003968253968253968,0.0,1.0,3,2,2.0,4.0
1261,0,0.0,0.6156614809631487,0.0,1.0,0.4115079365079365,0.0,0.0,3,3,2.0,3.0
1262,1,0.0,0.5526047732739846,0.0,0.0,0.030158730158730156,1.0,1.0,2,2,2.0,2.0
1263,0,0.0,0.5971479591712,1.0,0.0,0.014682539682539682,0.0,1.0,3,4,1.0,4.0
1264,0,0.0,0.6801254022669648,0.0,2.0,0.6654761904761904,1.0,0.0,1,2,1.0,3.0
1265,0,0.0,0.24944132013737524,0.0,0.0,0.021031746031746033,0.0,1.0,1,2,1.0,4.0
1266,0,0.0,0.6110834127878972,0.0,1.0,0.37023809523809526,0.0,0.0,3,2,1.0,2.0
1267,0,0.0,0.747540196243595,0.0,1.0,0.638888888888889,2.0,0.0,1,3,3.0,3.0
1268,0,0.0,0.23956011221583817,0.0,0.0,0.030158730158730156,0.0,1.0,1,2,2.0,4.0
1269,0,0.0,0.6105859799659087,0.0,1.0,0.8416666666666667,0.0,0.0,1,4,1.0,1.0
1270,0,0.0,0.23011731966283344,0.0,0.0,0.062301587301587295,0.0,1.0,1,2,2.0,2.0
1271,0,0.0,0.32979779855048963,1.0,0.0,0.003968253968253968,0.0,0.0,1,3,2.0,4.0
1272,1,0.0,0.780328607170948,0.0,2.0,0.9996031746031746,3.0,0.0,3,2,1.0,3.0
1273,0,0.0,0.6598992778610199,0.0,1.0,0.15555555555555556,0.0,0.0,1,3,1.0,4.0
1274,0,0.0,0.5510289383637431,1.0,1.0,0.19920634920634922,0.0,1.0,2,3,1.0,2.0
1275,0,0.0,0.31235392552176927,1.0,0.0,0.006746031746031746,0.0,0.0,0,4,2.0,3.0
1276,0,0.0,0.7637278406201745,0.0,2.0,0.41944444444444445,1.0,0.0,1,0,1.0,2.0
1277,0,0.0,0.754521117880995,0.0,2.0,0.6615079365079365,1.0,0.0,1,4,2.0,3.0
1278,0,0.0,0.727061139894266,0.0,2.0,0.30674603174603177,0.0,0.0,1,2,1.0,4.0
1279,1,0.0,0.8052761278533953,0.0,1.0,1.0,1.0,0.0,2,3,1.0,4.0
1281,1,0.0,0.630154481319055,0.0,1.0,0.36507936507936506,1.0,0.0,2,4,1.0,2.0
1282,0,0.0,0.32772375661474035,0.0,0.0,0.02619047619047619,0.0,0.0,2,4,1.0,3.0
1283,0,0.0,0.7029145703658682,0.0,2.0,0.3861111111111111,1.0,0.0,1,0,3.0,3.0
1284,0,0.0,0.3407750448933576,1.0,0.0,0.024603174603174603,0.0,1.0,2,3,1.0,4.0
1285,0,0.0,0.20069290358248837,0.0,0.0,0.031746031746031744,0.0,1.0,1,2,1.0,2.0
1286,0,0.0,0.21081861238263006,0.0,0.0,0.011507936507936509,0.0,1.0,1,0,1.0,4.0
1287,0,0.0,0.29484260397481316,1.0,0.0,0.015873015873015872,0.0,1.0,1,2,1.0,4.0
1288,1,0.0,0.7352477037951299,0.0,2.0,0.794047619047619,1.0,0.0,2,2,2.0,1.0
1289,0,0.0,0.38799743872316067,2.0,0.0,0.0031746031746031746,0.0,0.0,1,4,3.0,4.0
1290,0,0.0,0.5793488849579779,1.0,2.0,0.35833333333333334,0.0,1.0,0,3,2.0,2.0
1291,0,0.0,0.5962531698408122,0.0,1.0,0.44246031746031744,0.0,0.0,1,4,3.0,2.0
